,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built
355,375000.0,4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,1955
356,300000.0,4,2.5,1910,4862,2.0,0,0,3,7,1910,0,2005
357,420000.0,4,1.0,1750,9600,1.5,0,0,4,7,1750,0,1954
358,900000.0,3,1.0,1330,77972,1.0,0,0,3,7,1330,0,1928
359,679900.0,3,2.5,2440,5750,2.0,0,2,3,9,1980,460,2000
360,463000.0,3,2.5,1640,29970,2.0,0,0,3,7,1640,0,1992
361,380000.0,5,2.5,2760,11340,2.0,0,0,4,9,2760,0,1978
362,329500.0,4,2.5,1820,7912,2.0,0,0,3,7,1820,0,1994
363,604950.0,3,2.5,2110,5608,1.0,0,0,3,8,1340,770,2013
364,795000.0,5,2.5,3040,9570,1.0,0,2,4,8,1640,1400,1966
365,465000.0,3,2.0,1840,40438,2.0,0,0,3,7,1840,0,1994
366,673000.0,4,2.5,2990,10400,2.0,0,0,3,9,2990,0,2002
367,810000.0,4,2.5,3520,15420,2.0,0,0,3,10,3520,0,1991
368,785000.0,4,2.75,2440,69415,1.0,0,0,4,8,1910,530,1989
369,338000.0,4,3.0,2090,7500,1.0,0,0,3,7,1370,720,1986
370,280000.0,3,2.25,1430,7222,2.0,0,0,3,7,1430,0,1993
371,315000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954
372,530000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954
373,380000.0,5,3.0,3450,9914,2.0,0,0,3,9,3450,0,2004
374,297000.0,3,2.25,1450,7562,2.0,0,0,3,7,1450,0,1994
375,730000.0,4,2.5,3230,7331,2.0,0,0,3,10,3230,0,2004
376,450000.0,3,1.75,1640,13500,1.0,0,0,3,7,1110,530,1940
377,275000.0,3,3.0,1590,7750,1.0,0,0,3,7,1060,530,1997
378,595000.0,4,2.0,2020,2849,2.0,0,0,3,7,2020,0,1960
379,435000.0,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1904
380,270000.0,2,1.5,1380,209959,1.0,0,0,1,6,1380,0,1954
381,950000.0,3,3.0,4040,14338,2.0,0,0,3,10,3030,1010,1986
382,389000.0,4,2.25,2130,5337,2.0,0,0,3,7,2130,0,2001
383,560000.0,4,2.25,2550,7800,1.0,0,0,3,8,1580,970,1968
384,1350000.0,5,3.5,4800,14984,2.0,0,2,3,11,3480,1320,1998
385,799000.0,4,2.25,2510,11585,2.0,0,0,4,8,2510,0,1969
386,365500.0,3,2.0,1410,9600,1.0,0,0,4,7,1410,0,1983
387,252350.0,3,2.0,1650,7352,1.0,0,0,3,7,1160,490,1979
388,403950.0,4,2.5,2120,13780,2.0,0,0,3,8,2120,0,1993
389,385000.0,4,1.5,2040,10726,1.0,0,0,3,7,1380,660,1954
390,345000.0,4,1.0,1550,7620,1.5,0,0,3,7,1550,0,1957
391,490000.0,3,2.75,1980,3128,2.0,0,0,4,9,1980,0,1979
392,330000.0,3,2.5,1600,26977,2.0,0,0,3,8,1600,0,2005
393,927000.0,4,2.75,3300,12090,2.0,0,0,3,8,3300,0,1953
394,1120000.0,4,2.5,3840,16619,2.0,0,1,4,10,3840,0,1983
395,330000.0,2,1.0,1220,10000,1.0,0,0,5,7,1220,0,1950
396,530000.0,5,2.25,2720,8800,1.0,0,0,4,7,1500,1220,1958
397,365000.0,4,2.0,1940,25600,1.0,0,0,1,8,1940,0,1962
398,378750.0,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1909
399,269900.0,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968
400,557000.0,3,3.5,1710,2096,2.0,0,0,3,8,1290,420,2008
401,360000.0,4,1.75,3730,16980,1.0,0,0,4,7,2150,1580,1974
402,352000.0,2,1.0,940,5000,1.0,0,0,4,7,940,0,1937
403,437000.0,3,2.5,1750,22357,2.0,0,0,3,8,1750,0,1994
404,322500.0,4,2.5,1820,6753,2.0,0,0,3,7,1820,0,1994
405,650000.0,3,3.25,1510,2000,2.0,0,0,3,9,1330,180,2001
406,450000.0,3,2.0,1290,1213,3.0,0,0,3,8,1290,0,2001
407,278500.0,3,2.0,1570,5250,1.0,0,0,3,7,1570,0,1998
408,364950.0,4,2.5,1930,6957,2.0,0,0,3,8,1930,0,1995
409,840000.0,4,3.5,2840,40139,1.0,0,4,4,10,2840,0,1986
410,268000.0,3,2.5,1550,8134,2.0,0,0,3,7,1550,0,1991
411,517534.0,2,1.0,833,143947,1.0,0,0,3,5,833,0,2006
412,632925.0,3,2.5,2990,32239,2.0,0,0,4,8,2990,0,1978
413,577500.0,3,2.5,2000,7251,2.0,0,0,3,9,2000,0,1995
414,339000.0,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,1920
415,570000.0,3,1.75,2910,37461,1.0,0,0,4,7,1530,1380,1967
416,563500.0,4,1.75,2085,174240,1.0,0,0,3,7,1610,475,1964
417,423000.0,4,2.25,2200,9351,1.0,0,0,5,7,1290,910,1962
418,355000.0,3,2.25,1860,5028,2.0,0,0,3,8,1860,0,2012
419,1550000.0,5,4.25,6070,171626,2.0,0,0,3,12,6070,0,1999
420,482000.0,2,1.0,950,3960,1.0,0,0,3,7,950,0,1941
421,625000.0,3,1.75,1600,9135,1.0,0,0,5,7,1600,0,1955
422,538000.0,3,2.5,2250,11632,2.0,0,0,3,8,2250,0,1988
423,380000.0,3,2.5,2280,10255,2.0,0,0,4,8,2280,0,1985
424,375000.0,2,1.0,940,5120,1.0,0,0,3,7,940,0,1909
425,245000.0,3,2.5,1530,8500,1.0,0,0,5,7,1030,500,1996
426,310000.0,5,1.75,2190,27260,1.0,0,0,4,7,2190,0,1947
427,1300000.0,3,2.0,2350,15021,1.0,0,0,4,8,1770,580,1976
428,397000.0,4,2.0,1440,7680,1.0,0,0,3,7,1200,240,1971
429,365000.0,3,2.5,2200,4052,2.0,0,0,3,8,2200,0,2005
430,328500.0,4,3.0,2290,8250,2.0,0,0,3,9,2290,0,1990
431,988000.0,4,3.0,4040,19700,2.0,0,0,3,11,4040,0,1987
432,1000000.0,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,1922
433,237000.0,3,2.5,1490,2138,2.0,0,0,3,7,1490,0,2005
434,525000.0,4,2.5,2450,5280,2.0,0,0,3,8,2450,0,2003
435,749000.0,4,2.5,1710,9627,1.0,0,0,3,9,1440,270,1976
436,722500.0,5,2.5,4870,11800,2.0,0,0,3,10,3470,1400,1983
437,843000.0,3,2.5,3130,8750,2.0,0,0,3,10,3130,0,1991
438,438000.0,2,2.0,1270,1372,3.0,0,0,3,8,1270,0,2000
439,578000.0,3,1.75,2120,10875,1.0,0,2,3,8,1540,580,1977
440,227950.0,3,1.5,1670,8230,1.0,0,0,5,7,1670,0,1954
441,196000.0,3,2.25,2070,11576,2.0,0,0,3,7,2070,0,1974
442,641000.0,2,1.0,1420,5332,1.0,0,0,3,8,1070,350,1953
443,350000.0,3,1.5,1250,219978,1.0,0,0,4,6,1250,0,1980
444,205000.0,3,1.0,940,7980,1.0,0,0,4,7,940,0,1960
445,400000.0,3,1.75,1920,9102,1.0,0,0,3,7,1920,0,1968
446,1030000.0,3,2.5,3545,9816,1.0,0,0,3,10,2610,935,2005
447,505000.0,3,2.0,1260,5460,1.0,0,0,3,7,1260,0,1972
448,475000.0,5,2.5,2340,7200,1.0,0,0,3,7,1300,1040,1975
449,520000.0,3,2.25,2590,9263,1.0,0,0,5,8,1440,1150,1977
450,1450000.0,3,4.5,3970,24920,2.0,0,2,3,10,3260,710,1977
451,333500.0,3,1.75,1220,9732,1.0,0,0,3,7,1220,0,1965
452,232000.0,3,1.0,1400,10403,1.0,0,0,4,6,1400,0,1976
453,691100.0,3,2.75,2360,16117,1.0,0,0,4,8,1710,650,1983
454,811000.0,3,1.75,1870,9897,1.0,0,0,4,8,1870,0,1960
455,551000.0,3,2.5,2830,5802,2.0,0,0,3,9,2830,0,2001
456,496500.0,3,2.5,2260,3640,2.0,0,0,3,8,2260,0,1994
457,705000.0,3,3.0,1970,20978,2.0,1,3,4,9,1770,200,1980
458,578000.0,4,2.5,3140,9225,1.0,0,2,5,9,1770,1370,1966
459,255000.0,3,1.75,1240,8659,1.0,0,0,5,7,1240,0,1986
460,1050000.0,4,3.5,3450,7832,2.0,0,0,3,10,3450,0,2007
461,348000.0,3,2.25,2570,8491,2.0,0,0,4,8,2570,0,1989
462,230000.0,3,2.0,1510,3413,2.0,0,0,3,7,1510,0,1985
463,359500.0,4,2.25,2390,11250,2.0,0,0,3,9,2390,0,1988
464,330000.0,3,1.0,980,7000,1.0,0,0,3,6,980,0,1953
465,80000.0,1,0.75,430,5050,1.0,0,0,2,4,430,0,1912
466,465000.0,3,1.75,1480,6360,1.0,0,0,3,7,1480,0,1954
467,325000.0,4,2.5,1850,7324,2.0,0,0,3,8,1850,0,1997
468,340500.0,3,2.0,2270,28025,1.0,0,0,4,7,1920,350,1947
469,342500.0,3,2.5,1810,5192,2.0,0,0,3,8,1810,0,1993
470,290900.0,2,2.0,1610,17600,2.0,0,0,3,6,1610,0,1930
471,868700.0,3,4.25,3840,6161,2.0,0,0,3,10,3840,0,2000
472,1200000.0,4,2.75,4110,8400,2.0,0,1,3,9,3130,980,1928
473,1150000.0,4,3.25,4190,10259,2.0,0,0,3,11,3150,1040,2000
474,859900.0,4,2.75,3390,6298,2.0,0,0,3,9,3390,0,2011
475,520000.0,4,2.25,1890,3006,2.0,0,0,3,7,1890,0,2003
476,460000.0,3,2.5,1610,2527,2.0,0,2,3,9,1080,530,2005
477,438924.0,3,1.5,1050,4590,1.0,0,0,3,7,850,200,1949
478,315000.0,2,1.0,630,6550,1.0,0,0,3,5,630,0,1918
479,590000.0,4,2.75,2910,10650,1.0,0,2,3,8,1780,1130,1975
480,378500.0,4,1.75,1700,8640,1.0,0,0,3,7,850,850,1955
481,328500.0,3,2.5,1950,8130,2.0,0,0,4,9,1950,0,1990
482,849950.0,3,3.0,2990,9773,2.0,0,0,4,8,2990,0,1973
483,525000.0,3,1.5,1350,6000,1.0,0,2,3,7,900,450,1950
484,1390000.0,4,3.25,4860,181319,2.5,0,0,3,9,4860,0,1993
485,295000.0,4,2.5,2160,7725,1.0,0,0,4,8,1460,700,1978
486,1070000.0,6,3.5,4860,11793,2.0,0,0,3,11,3860,1000,1998
487,207950.0,2,2.0,890,5000,1.0,0,0,3,6,890,0,1917
488,699900.0,4,2.75,2810,7302,2.0,0,0,3,9,2810,0,2002
489,1280000.0,5,2.5,3400,9500,2.0,0,1,4,8,3400,0,1977
490,452000.0,4,1.5,1580,7350,1.0,0,0,4,7,960,620,1963
491,370000.0,3,2.0,1680,5036,1.0,0,1,4,7,1680,0,1987
492,232000.0,3,1.75,1300,11230,1.0,0,0,5,7,1300,0,1968
493,669950.0,5,2.5,2820,14062,2.0,0,0,4,7,2380,440,1960
494,397500.0,3,2.0,1510,6710,1.0,0,0,3,7,1070,440,1972
495,490000.0,2,2.5,1230,1391,2.0,0,0,3,8,870,360,2004
496,725000.0,4,2.0,2110,4140,2.0,0,0,3,9,1710,400,1925
497,299000.0,3,2.75,3080,19635,1.0,0,2,4,7,1610,1470,1958
498,625000.0,2,1.5,1490,5750,1.5,0,0,4,7,1190,300,1900
499,437500.0,3,2.5,2120,4500,2.0,0,0,3,7,2120,0,2000
500,650000.0,4,2.5,3180,5438,2.0,0,0,3,9,3180,0,2003
501,475000.0,2,1.0,1490,3825,1.0,0,0,3,7,860,630,1929
502,342000.0,3,2.0,1930,11947,1.0,0,0,4,8,1930,0,1966
503,1200000.0,4,2.5,2770,7800,2.0,0,0,3,10,2770,0,1999
504,280000.0,3,1.5,1670,11610,1.0,0,0,4,7,1670,0,1963
505,240000.0,2,1.75,1330,7200,1.0,0,0,3,7,1330,0,1993
506,529000.0,3,1.0,1210,3328,1.5,0,0,4,7,1210,0,1924
507,442000.0,3,1.0,1190,5100,1.0,0,0,4,7,1030,160,1941
508,615000.0,2,1.0,1540,6872,1.0,0,0,4,7,820,720,1946
509,1490000.0,4,3.75,4030,10800,2.0,0,0,3,10,4030,0,2006
510,585000.0,4,1.75,2430,7559,1.0,0,0,4,8,1580,850,1981
511,480000.0,4,2.5,2600,7787,2.0,0,0,3,8,2600,0,2005
512,1100000.0,5,3.5,4410,57063,2.0,0,0,4,9,4410,0,1990
513,290000.0,4,1.0,1330,8184,1.5,0,0,3,7,1330,0,1949
514,615000.0,3,1.75,1900,5000,1.0,0,0,5,7,950,950,1951
515,300000.0,2,1.0,1100,7680,1.0,0,0,4,7,1100,0,1950
516,308000.0,3,1.0,1980,39150,1.5,0,0,3,6,1580,400,1932
517,750000.0,3,2.5,2400,7745,2.0,0,0,3,9,2400,0,2001
518,2250000.0,4,2.25,4760,8036,2.5,0,0,5,9,3390,1370,1916
519,890000.0,4,3.25,3180,194278,2.0,0,0,3,10,3180,0,2005
520,288000.0,3,1.0,1190,7560,1.0,0,0,5,6,1190,0,1958
521,190000.0,2,1.0,630,6000,1.0,0,0,3,6,630,0,1943
522,515000.0,5,3.0,2530,5105,1.0,0,0,3,8,1520,1010,2005
523,235000.0,4,1.5,1690,11054,1.0,0,0,4,5,1690,0,1930
524,275000.0,2,1.0,940,5000,1.0,0,0,3,6,940,0,1951
525,727500.0,2,2.0,1240,9119,1.0,0,0,4,7,1240,0,1952
526,650000.0,4,2.5,3040,6587,2.0,0,0,3,7,3040,0,2003
527,1600000.0,6,5.0,6050,230652,2.0,0,3,3,11,6050,0,2001
528,365000.0,4,1.0,1590,7085,1.5,0,0,3,6,1590,0,1944
529,662000.0,3,1.75,2500,36947,1.0,0,0,3,9,2500,0,1984
530,270500.0,3,2.5,1780,7848,1.0,0,0,3,7,1320,460,1978
531,200000.0,2,1.5,1360,1898,2.0,0,0,3,7,1360,0,1978
532,970000.0,4,3.25,4740,76230,2.0,0,0,3,10,4740,0,1987
533,160000.0,3,1.5,1010,9600,1.0,0,0,4,7,1010,0,1962
534,204000.0,3,1.0,1040,7405,1.0,0,0,4,6,1040,0,1971
535,358000.0,3,2.25,1610,6655,2.0,0,0,4,7,1610,0,1985
536,452000.0,4,1.75,1570,8268,1.0,0,0,3,7,1570,0,1979
537,595000.0,2,2.0,1510,4000,1.0,0,0,4,7,1010,500,1900
538,249000.0,3,2.0,1360,6082,1.0,0,0,3,7,1360,0,1994
539,346900.0,4,2.5,1970,5106,2.0,0,0,3,8,1970,0,1999
540,2130000.0,3,2.5,5403,24069,2.0,1,4,4,12,5403,0,1976
541,280000.0,4,2.5,1560,4350,2.0,0,0,3,7,1560,0,2003
542,318888.0,4,1.75,2320,12000,1.0,0,0,4,8,2270,50,1973
543,530000.0,3,2.25,2120,40518,1.0,0,0,3,8,2120,0,1967
544,375000.0,3,2.25,2120,18500,2.0,0,0,4,8,2120,0,1983
545,910000.0,4,2.5,3350,29242,2.0,0,0,3,11,3350,0,1988
546,782000.0,4,2.5,2380,9614,2.0,0,0,4,10,2380,0,1991
547,259950.0,2,2.0,1070,649,2.0,0,0,3,9,720,350,2008
548,315000.0,4,2.75,2300,18360,1.0,0,0,4,7,1560,740,1979
549,215000.0,2,1.0,1320,8865,1.0,0,0,4,6,1320,0,1943
550,705000.0,3,1.75,2180,10221,1.0,0,2,4,7,1140,1040,1946
551,1450000.0,3,3.0,4380,6320,2.0,0,3,5,10,3580,800,1952
552,451000.0,3,1.75,1790,9813,2.0,0,0,3,7,1790,0,1949
553,261000.0,2,1.0,750,8125,1.0,0,0,4,6,750,0,1943
554,396000.0,3,1.5,1300,8280,1.0,0,0,5,7,1300,0,1956
555,725000.0,4,2.5,2990,29170,2.0,0,3,3,9,2990,0,1999
556,1950000.0,7,3.5,4640,15235,2.0,0,1,3,11,2860,1780,1965
557,238000.0,4,1.0,1400,7242,1.5,0,0,3,7,1400,0,1959
558,750000.0,6,1.75,2750,9563,2.0,0,0,4,8,2750,0,1973
559,331500.0,4,2.5,2050,10271,2.0,0,0,3,7,2050,0,1998
560,460000.0,4,3.0,2230,108900,1.0,0,0,3,7,1410,820,1978
561,404950.0,4,2.25,2340,217014,1.0,0,0,4,8,2340,0,1982
562,880000.0,3,2.5,2870,5163,2.0,0,0,3,9,2870,0,2014
563,863000.0,4,2.5,4120,22370,2.0,0,0,3,10,4120,0,1997
564,638700.0,3,1.75,2080,9162,1.0,0,0,3,7,1370,710,1960
565,435000.0,3,2.5,1840,5680,2.0,0,0,3,7,1840,0,2008
566,260000.0,3,1.0,1180,5350,1.5,0,0,4,6,1180,0,1959
567,671500.0,5,2.75,2160,4000,1.5,0,0,5,7,1530,630,1927
568,610000.0,3,1.0,1180,3400,1.5,0,0,3,8,1180,0,1907
569,405000.0,2,0.75,1160,15029,1.0,0,0,4,6,870,290,1937
570,338900.0,4,2.5,1830,5612,2.0,0,0,3,7,1830,0,2003
571,720000.0,4,4.0,3200,7708,2.0,0,0,3,10,3200,0,2004
572,442000.0,5,3.0,2560,5445,1.5,0,0,4,7,1760,800,1927
573,650000.0,5,2.75,2550,5040,1.5,0,0,5,8,2550,0,1902
574,263500.0,3,1.75,1330,9917,1.0,0,0,3,7,1040,290,1981
575,300000.0,2,1.0,1220,75794,1.0,0,0,4,7,1220,0,1963
576,266000.0,3,2.5,1805,3402,2.0,0,0,3,7,1805,0,2009
577,930000.0,4,4.0,6050,84942,2.5,0,2,3,9,4150,1900,2009
578,530000.0,4,2.5,2320,5493,2.0,0,0,3,8,2320,0,2004
579,180000.0,3,1.0,1384,8960,1.0,0,0,4,6,1384,0,1965
580,619000.0,3,2.5,2720,6439,2.0,0,0,3,9,2720,0,2005
581,264000.0,3,1.5,1820,10608,1.0,0,0,4,7,1820,0,1962
582,730000.0,2,2.25,2130,4920,1.5,0,4,4,7,1530,600,1941
583,439000.0,4,2.25,2060,10070,2.0,0,0,3,7,2060,0,1975
584,268500.0,4,1.75,1420,7500,1.0,0,0,4,7,1080,340,1981
585,330000.0,3,1.75,1510,15744,1.0,0,0,3,7,1510,0,1985
586,640000.0,3,2.5,2160,4000,1.5,0,0,3,8,1960,200,1903
587,900000.0,3,2.5,3180,12600,2.0,0,0,4,11,3180,0,1978
588,370000.0,3,2.25,2110,13300,2.0,0,0,4,8,2110,0,1985
589,685000.0,3,2.0,2060,2900,1.5,0,0,5,8,1330,730,1931
590,505000.0,3,1.5,1830,217800,1.0,0,0,3,7,1010,820,1981
591,265000.0,3,1.75,1820,32666,1.0,0,0,4,7,1820,0,1966
592,290000.0,3,2.5,1610,2937,2.0,0,0,3,8,1610,0,2006
593,296000.0,4,2.5,1780,3600,2.0,0,0,3,7,1780,0,2006
594,360000.0,4,2.5,1840,9611,2.0,0,0,3,7,1840,0,1996
595,240500.0,3,1.75,1460,10584,1.0,0,0,3,7,990,470,1997
596,372500.0,2,2.5,1400,2958,2.0,0,0,3,8,1400,0,2007
597,595000.0,3,2.5,3370,14402,2.0,0,2,3,9,3370,0,2004
598,515000.0,4,3.0,3590,8249,2.0,0,0,3,9,3590,0,1997
599,1220000.0,4,2.25,3200,15367,2.0,0,0,4,9,3200,0,1962
600,507000.0,2,1.75,1670,6460,1.0,0,0,3,8,1670,0,2004
601,399950.0,4,2.0,2420,31465,1.0,0,0,3,9,2420,0,1984
602,185000.0,3,1.75,1430,10816,2.0,0,0,3,7,1430,0,1994
603,460000.0,3,1.75,1440,7070,1.0,0,0,3,7,1440,0,1980
604,435500.0,3,2.25,1450,4789,2.0,0,0,3,7,1450,0,1985
605,469000.0,4,2.75,3550,13938,1.0,0,0,5,8,2100,1450,1966
606,531000.0,2,3.0,1270,1175,2.0,0,0,3,8,1110,160,2000
607,443500.0,2,1.0,940,6804,1.0,0,0,3,7,940,0,1949
608,223000.0,3,2.0,1670,6824,1.0,0,0,3,7,1300,370,1990
609,590000.0,4,3.5,3100,15842,2.0,0,0,3,8,2400,700,1996
610,340000.0,2,2.5,1100,1760,3.0,0,0,3,7,1100,0,1997
611,650000.0,3,2.0,1870,3388,1.0,0,0,4,8,1230,640,1925
612,533600.0,3,2.5,1930,5080,2.0,0,0,4,8,1930,0,1990
613,695000.0,3,2.75,2540,4694,2.0,0,0,3,9,2540,0,2005
614,242000.0,3,1.75,1280,7524,1.5,0,0,4,7,1280,0,1988
615,425000.0,3,2.25,1820,8814,1.0,0,0,3,7,1280,540,1967
616,525000.0,3,2.25,1490,9414,2.0,0,0,3,7,1490,0,1981
617,485000.0,3,2.5,1880,5502,2.0,0,0,3,8,1880,0,1988
618,175000.0,3,1.0,1250,9775,1.0,0,0,3,7,1250,0,1971
619,210000.0,3,2.0,1440,7210,1.0,0,0,3,8,1440,0,1983
620,260000.0,3,2.5,1920,7415,2.0,0,0,3,7,1920,0,1989
621,577000.0,3,2.5,2060,5750,1.0,0,0,3,7,1330,730,1976
622,200000.0,3,1.5,1210,10588,1.0,0,0,4,7,1210,0,1958
623,605000.0,2,1.75,1760,5000,1.0,0,0,4,7,940,820,1927
624,325000.0,3,1.0,990,6750,1.0,0,0,4,6,990,0,1947
625,289500.0,3,1.0,960,6400,1.0,0,0,4,6,820,140,1944
626,559950.0,3,2.5,1660,1458,3.0,0,0,3,9,1660,0,2014
627,1040000.0,3,1.75,1900,9375,1.0,0,1,4,8,1330,570,1941
628,543500.0,3,2.25,1270,2790,1.0,0,0,3,7,990,280,1970
629,480000.0,4,2.25,3250,34293,2.0,0,0,4,9,3250,0,1983
630,218000.0,3,1.0,960,9633,1.0,0,0,5,6,960,0,1982
631,565000.0,2,1.75,1330,6000,1.0,0,0,4,7,960,370,1914
632,426700.0,3,1.75,2080,7700,1.0,0,0,5,7,1600,480,1968
633,650000.0,3,2.5,2690,11575,1.0,0,3,3,8,2130,560,1957
634,542000.0,2,1.0,890,3060,1.0,0,0,3,7,770,120,1910
635,415000.0,3,1.75,1070,8000,1.0,0,0,3,7,1070,0,1977
636,214000.0,3,1.0,1200,8316,1.0,0,0,4,6,1200,0,1953
637,245000.0,3,1.5,1360,8910,2.0,0,0,5,7,1360,0,1949
638,314500.0,3,2.0,2050,13303,1.0,0,0,3,8,2050,0,1993
639,1120000.0,3,1.5,3000,5750,2.0,0,0,5,9,2000,1000,1924
640,378000.0,2,2.0,1300,3850,1.0,0,0,3,7,800,500,1963
641,305000.0,4,2.5,2250,9091,1.0,0,0,3,7,1340,910,1982
642,595000.0,5,2.75,3740,6750,1.0,0,0,4,8,1980,1760,1978
643,729500.0,3,2.5,1660,1091,3.0,0,1,3,9,1530,130,2015
644,430000.0,3,2.5,2360,6699,2.0,0,0,3,7,2360,0,2003
645,240000.0,3,1.75,1760,6500,1.0,0,0,3,7,1150,610,1987
646,545000.0,3,1.75,1680,6200,1.5,0,0,3,7,1680,0,1916
647,530000.0,3,1.75,1320,2500,1.0,0,0,3,7,870,450,1918
648,157000.0,1,1.0,870,26326,1.0,0,0,3,6,870,0,1939
649,425000.0,4,1.0,1260,7645,1.5,0,0,3,6,1260,0,1925
650,220000.0,3,1.0,1000,6020,1.0,0,0,3,6,1000,0,1944
651,521000.0,4,1.75,2020,36400,1.0,0,0,4,8,1550,470,1976
652,325000.0,3,1.0,1920,6862,1.0,0,2,3,7,1120,800,1952
653,597500.0,3,2.0,2150,5400,1.5,0,0,4,7,1380,770,1911
654,337000.0,3,2.5,1470,3976,2.0,0,0,3,7,1470,0,1999
655,1000000.0,3,2.5,3180,10492,2.0,0,2,3,10,3180,0,1991
656,3070000.0,3,2.5,3930,55867,1.0,1,4,4,8,2330,1600,1957
657,495000.0,3,1.0,990,6000,1.0,0,0,3,6,990,0,1943
658,748000.0,4,3.5,2770,3330,2.0,0,0,3,8,1970,800,2001
659,888000.0,3,1.5,1250,8710,1.0,0,0,4,7,1250,0,1953
660,269900.0,3,1.75,1140,22267,1.0,0,0,3,7,1140,0,1986
661,496500.0,4,2.5,2250,14440,1.0,0,0,3,7,1550,700,1967
662,475000.0,3,2.5,1640,5097,2.0,0,0,3,7,1640,0,1969
663,312000.0,3,1.5,1255,1374,3.0,0,0,3,7,1255,0,2004
664,323000.0,3,1.0,1290,12231,1.0,0,0,3,7,1290,0,1976
665,331000.0,3,1.75,1300,9079,1.0,0,0,3,7,1300,0,1986
666,306000.0,3,1.5,1220,1086,3.0,0,0,3,8,1220,0,2007
667,655000.0,4,2.5,2630,4000,3.0,0,0,3,8,2630,0,2002
668,290000.0,3,1.5,1950,15954,1.0,0,0,4,8,1950,0,1959
669,1250000.0,4,3.25,3160,5000,2.0,0,0,5,9,2360,800,1965
670,460000.0,3,1.75,1550,4708,1.0,0,0,4,7,860,690,1949
671,435000.0,4,2.5,1700,6380,1.0,0,0,4,7,850,850,1940
672,664000.0,4,2.75,2510,11880,1.0,0,0,5,8,1630,880,1978
673,865000.0,4,1.75,1800,4180,2.0,0,3,4,8,1800,0,1921
674,385000.0,3,1.75,1800,18000,1.0,0,0,3,8,1200,600,1968
675,497000.0,3,2.25,1870,9315,1.0,0,0,3,7,1350,520,1975
676,280000.0,2,1.0,1010,3000,1.0,0,0,4,7,1010,0,1925
677,188000.0,2,1.5,1120,17487,1.0,0,0,3,6,1120,0,1924
678,478500.0,3,1.0,2090,4755,1.0,0,2,3,8,1200,890,1969
679,1150000.0,4,3.5,4370,18361,2.0,0,0,3,11,4370,0,2001
680,222000.0,3,2.0,1440,7187,1.0,0,0,4,7,970,470,1981
681,799000.0,4,3.0,2580,209523,2.0,0,0,3,8,2580,0,1984
682,609900.0,4,2.5,3190,7399,2.0,0,0,3,10,3190,0,2006
683,413000.0,4,3.5,2380,5809,2.0,0,0,4,7,1750,630,1995
684,400000.0,4,1.0,1420,4875,1.5,0,0,3,7,1420,0,1930
685,802541.0,5,2.75,2990,6768,2.0,0,0,3,9,2990,0,2014
686,320000.0,3,2.5,2680,7757,2.0,0,0,3,8,2680,0,1990
687,507000.0,4,2.5,2730,7649,2.0,0,0,3,7,2730,0,2006
688,387500.0,3,1.0,1220,8329,1.0,0,0,3,6,1220,0,1946
689,396000.0,3,1.0,1500,12616,1.0,0,0,3,7,1500,0,1967
690,373000.0,3,1.75,1830,11788,1.0,0,1,3,8,1430,400,1958
691,1480000.0,5,2.5,4570,19252,2.0,0,0,5,10,4570,0,1965
692,359900.0,4,2.25,2470,7698,2.0,0,0,3,8,2470,0,1983
693,410000.0,2,1.0,800,4342,1.0,0,0,3,6,670,130,1927
694,690000.0,4,2.5,2900,23488,2.0,0,0,3,9,2900,0,1992
695,245000.0,3,2.0,1410,5760,1.0,0,0,3,7,1410,0,1985
696,700000.0,5,2.5,2830,25958,1.0,0,1,5,8,1610,1220,1979
697,268000.0,4,1.75,1680,9966,1.0,0,0,3,7,1100,580,1977
698,225000.0,3,1.75,1760,26055,1.0,0,0,3,7,920,840,1979
699,980000.0,4,2.25,2240,11034,2.0,0,0,3,8,2240,0,1976
700,795000.0,2,1.0,1380,5000,1.5,0,2,3,5,1380,0,1905
701,195000.0,2,1.0,820,5100,1.0,0,0,3,6,820,0,1953
702,480000.0,4,2.0,2180,10575,1.0,0,0,2,6,1730,450,1950
703,485000.0,4,2.0,1400,3600,1.0,0,0,3,7,1100,300,1900
704,130000.0,2,1.0,880,9000,1.0,0,0,3,5,880,0,1928
705,325000.0,2,1.0,1060,5703,1.0,0,2,4,6,1060,0,1946
706,440000.0,3,1.75,1530,7245,1.0,0,0,4,7,1530,0,1984
707,550000.0,4,1.75,2480,14782,1.0,0,3,3,8,1460,1020,1958
708,310000.0,3,1.75,1490,7150,1.0,0,0,5,6,1490,0,1967
709,530000.0,3,2.5,3660,39478,2.0,0,2,4,9,3260,400,1989
710,390000.0,4,2.5,2340,8548,2.0,0,0,3,8,2340,0,1993
711,243000.0,3,1.75,1450,12125,1.0,0,0,4,7,1450,0,1981
